"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","he-icon href","text-ellipsis","he-lazy-image src","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","listing-card--owner-info__name"
"https://www.hepsiemlak.com/istanbul-umraniye-altinsehir-kiralik/daire/163263-158","25","30.000","14-02-2026","Kiralık Daire","3 +
                          1","120 m²","21
                        Yaşında","3. Kat","Ümraniye Altınşehir Metroya 3+1 Yakın Kiralık Daire","İstanbul / Ümraniye / Altınşehir Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263/ali-akman-4560965","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Hazine","Ali
          Akman"
"https://www.hepsiemlak.com/istanbul-uskudar-mimar-sinan-kiralik/daire/142225-2","60","40.000","13-02-2026","Kiralık Daire","4 +
                          1","100 m²","30
                        Yaşında","5. Kat","Değerli Emlak,Tan Üsküdar Merkez De 3+1,5 Teraslıkiralık Daire","İstanbul / Üsküdar / Mimar Sinan Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-zumrutevler-kiralik/daire/106894-317","28","31.000","26-02-2026","Kiralık Daire","1 +
                          1","50 m²","5
                        Yaşında","Bahçe Katı","Maltepe Zümrütevlerde Full Eşyalı 1+1 Bahçe Kullanımlı Daire","İstanbul / Maltepe / Zümrütevler Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-rasimpasa-kiralik/daire/138537-85","25","45.000","23-02-2026","Kiralık Daire","2 +
                          1","90 m²","31
                        Yaşında","2. Kat","Kadıköy Rasimpaşa'da Ferah 2+1 90 M2 Kiralık Daire","İstanbul / Kadıköy / Rasimpaşa Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-sile-cavus-kiralik/daire/116918-30","35","40.000","05-03-2026","Kiralık Daire","1 +
                          1","65 m²","Sıfır Bina","2. Kat","Mert Gyd'den Şile Çavuş Mahallesinde 1+1 Kiralık Daire","İstanbul / Şile / Çavuş Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/9/6/1/1/0eb24795-fa35-48d3-9d75-5220ea32c0b4.jpg","https://www.hepsiemlak.com/emlak-ofisi/mert-emlak-insaat-gayrimenkul-danismanligi-116918","","Mert Emlak İnşaat Gayrimenkul Danışmanlığı",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-kanarya-kiralik/daire/144748-1150","16","18.000","06-03-2026","Kiralık Daire","1 +
                          1","69 m²","6
                        Yaşında","Bahçe Katı","Kanarya Mahallesin'de 1+1 Kiralık Daire","İstanbul / Küçükçekmece / Kanarya Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/on-el-emlak-144748","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","On-el Emlak",""
"https://www.hepsiemlak.com/istanbul-sariyer-huzur-kiralik/daire/137813-513","16","26.000","25-02-2026","Kiralık Daire","3 +
                          1","145 m²","29
                        Yaşında","3. Kat","Seyrantepe'de Metroya 5 Dk 3+1/140 Metrekare 2 Balkonlu","İstanbul / Sarıyer / Huzur Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-acibadem-kiralik/daire/141464-487","41","100.000","09-02-2026","Kiralık Daire","2 +
                          2","160 m²","6
                        Yaşında","5. Kat","Turyap'tan Acıbadem'de Teraslı Ebeveyn Banyolu 160m2 Dubleks","İstanbul / Üsküdar / Acıbadem Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-kucukyali-kiralik/villa/10432-2656","40","150.000","13-02-2026","Kiralık Villa","4 +
                          1","250 m²","21
                        Yaşında","Bahçe Katı","Küçükyalı Sahil Villa'lar Bölgesi'nde 250m2 4+1 Tripleks Villa","İstanbul / Maltepe / Küçükyalı Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-guzeltepe-kiralik/daire/145839-157","19","25.000","12-02-2026","Kiralık Daire","1 +
                          1","70 m²","6
                        Yaşında","Kot 2","Eyüpsultan Güzeltepe De Genç Binada Eşyalı 1+1 Kiralık Daire","İstanbul / Eyüpsultan / Güzeltepe Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/el-es-gayrimenkul-145839","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","El Es Gayrimenkul","Abdullah
          Arli"
"https://www.hepsiemlak.com/istanbul-sisli-kustepe-kiralik/daire/144871-561","24","30.000","06-03-2026","Kiralık Daire","2 +
                          1","85 m²","11
                        Yaşında","Kot 1","M.Köy Trump Awm Nin Arkasında 2+1 Ayrı Mutfaklı Eşyalı Daire","İstanbul / Şişli / Kuştepe Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-silivri-alibey-kiralik/daire/139888-269","31","21.000","06-03-2026","Kiralık Daire","2 +
                          1","90 m²","26
                        Yaşında","3. Kat","Silivri Alibey Mah.De Kiralık 2+1 Ara Kat, Önü Açık Ferah Daire","İstanbul / Silivri / Alibey Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-inonu-kiralik/daire/73228-1071","51","35.000","19-02-2026","Kiralık Daire","2 +
                          1","80 m²","6
                        Yaşında","9. Kat","Ataşehir Kayışdağı' Nda 2+1 Kiralık Daire, Boş Veya Eşyalı","İstanbul / Ataşehir / İnönü Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-kececi-piri-kiralik/daire/60890-921","27","15.000","07-03-2026","Kiralık Daire","1 +
                          1","50 m²","31
                        Yaşında","Giriş Katı","Kiralık 1+1 Giriş Kat Daire Doğalgaz Kombili","İstanbul / Beyoğlu / Keçeci Piri Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-tarabya-kiralik/daire/163577-71","15","28.000","04-03-2026","Kiralık Daire","2 +
                          1","80 m²","26
                        Yaşında","Bahçe Katı","Tarabya Şenevlerde Kiralık 2+1 Bahçe Katı Daire","İstanbul / Sarıyer / Tarabya Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/regalis-real-estate-163577","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Regalis Real Estate",""
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/daire/129150-438","24","42.000","09-02-2026","Kiralık Daire","2 +
                          1","110 m²","11
                        Yaşında","7. Kat","Rd'den Vadikent'de Şehir Manzaralı Geniş Kiralık 2+1 Daire","İstanbul / Kağıthane / Hamidiye Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/rd-gayrimenkul-danismanlik-129150/ibrahim-polat-3252537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Rd Gayrimenkul Danismanlik","İbrahim
          Polat"
"https://www.hepsiemlak.com/istanbul-esenyurt-zafer-kiralik/daire/126170-1059","37","18.000","01-03-2026","Kiralık Daire","1 +
                          1","75 m²","9
                        Yaşında","2. Kat","Metrobüs Hattında Yaşam Site İçi Peyzaj Cephe Geniş Köşe 1+1 Lux Kiralık Daire","İstanbul / Esenyurt / Zafer Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sultangazi-esentepe-kiralik/daire/144925-279","21","24.000","03-03-2026","Kiralık Daire","2 +
                          1","115 m²","25
                        Yaşında","Yüksek Giriş","Esentepe Mahallesinde Boş Kiralık 2+1 Yüksek Giriş Daire","İstanbul / Sultangazi / Esentepe Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-bagcilar-baglar-kiralik/daire/122353-474","26","25.000","28-02-2026","Kiralık Daire","1 +
                          1","51 m²","6
                        Yaşında","9. Kat","Suryapı Corridor Da Kiralık 1+1 51m2 Daire Güneşli","İstanbul / Bağcılar / Bağlar Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-fatih-sehremini-kiralik/daire/161700-97","18","39.000","06-03-2026","Kiralık Daire","2 +
                          1","90 m²","31
                        Yaşında","3. Kat","Çamur'dan Çapa Hastanesi Yanında Eşyalı Kiralık 2+1 Daire","İstanbul / Fatih / Şehremini Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/camur-gayrimenkul-161700/camur-gayrimenkul-4520882","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Çamur Gayrimenkul","Çamur
          Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-sariyer-cumhuriyet-kiralik/daire/78519-8857","35","30.000","06-03-2026","Kiralık Daire","1 +
                          1","80 m²","30
                        Yaşında","3. Kat","Cumhuriyet'te Merkezde Metro 8dk  Çok Temiz 1+1,5 Daire","İstanbul / Sarıyer / Cumhuriyet Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/yasar-emlak-78519","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Yaşar Emlak",""
"https://www.hepsiemlak.com/istanbul-esenyurt-guzelyurt-kiralik/residence/23180-5962","18","55.000","27-02-2026","Kiralık Residence","3 +
                          1","185 m²","Sıfır Bina","10. Kat","Ramada Residences By Wyndham Istanbul Haramidere De Lüks 3+1","İstanbul / Esenyurt / Güzelyurt Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/vizyon-investment-real-estate-23180/derya-sezgin-2923402","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Vizyon İnvestment Real Estate","Derya
          Sezgin"
"https://www.hepsiemlak.com/istanbul-kadikoy-erenkoy-kiralik/daire/1829-4372","18","165.000","03-03-2026","Kiralık Daire","3 +
                          1","180 m²","5
                        Yaşında","10. Kat","Erenköy Ethem Efendi'de 165m2 Net Katta Tek Eşyalı Kiralık Daire","İstanbul / Kadıköy / Erenköy Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/cevik-gayrimenkul-danismanligi-ltdsti-1829","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Çevik Gayrimenkul Danışmanlığı LTD.ŞTİ.",""
"https://www.hepsiemlak.com/istanbul-kartal-hurriyet-kiralik/daire/23950-570","22","29.500","04-03-2026","Kiralık Daire","3 +
                          1","126 m²","21
                        Yaşında","9. Kat","Sitede E5e Metroya 20dakika Yürüme Otoparklı Ulaşım Rahat 3+1","İstanbul / Kartal / Hürriyet Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/40208-2583","18","62.000","06-03-2026","Kiralık Daire","2 +
                          1","70 m²","5
                        Yaşında","2. Kat","Şişlide 2+1 Yeni Binada Merkezi Konumda Eşyalı Veya Eşyasız Kiralık Daire","İstanbul / Şişli / Merkez Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/deveci-emlak-40208","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Deveci Emlak",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-siyavuspasa-kiralik/daire/114218-3187","18","40.000","07-03-2026","Kiralık Daire","1 +
                          1","57 m²","Sıfır Bina","Giriş Katı","İstanbul House'dan Yayla'da Sıfır Binada 1+1 Giriş Kat Daire","İstanbul / Bahçelievler / Siyavuşpaşa Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/istanbul-house-114218/istanbul-house-2460148","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","İstanbul House","İstanbul
          House"
"https://www.hepsiemlak.com/istanbul-uskudar-guzeltepe-kiralik/daire/692036-268","20","65.000","02-03-2026","Kiralık Daire","3 +
                          1","166 m²","30
                        Yaşında","Kot 1","Çengelköy Güzeltepe’de Ted Koleji Yanı Boğaz Manzaralı & Müstakil Girişli 3+1","İstanbul / Üsküdar / Güzeltepe Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-cumhuriyet-kiralik/daire/9979-1491","20","45.000","06-03-2026","Kiralık Daire","1 +
                          1","75 m²","49
                        Yaşında","3. Kat","Osmanbey Merkez'de Masrafsız 1+1 Kiralık Daire","İstanbul / Şişli / Cumhuriyet Mah.","","","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","https://www.hepsiemlak.com/emlak-ofisi/family-emlak-9979","","Famıly Emlak","Bülent
          Koç"
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/65982-2234","20","23.500","11-02-2026","Kiralık Daire","1 +
                          1","48 m²","6
                        Yaşında","2. Kat","Mecidiyeköy Gülbahar Mahallesinde Ara Kat1+1 Boş Daire Kiralık","İstanbul / Şişli / Gülbahar Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-mecidiye-kiralik/daire/118119-564","27","60.000","25-02-2026","Kiralık Daire","3 +
                          1","125 m²","26
                        Yaşında","2. Kat","Ortaköy Merkezde,Caddeye Çok Yakın,2.Kat,3+1,125m2,Temiz,Bakımlı,Çatı Dubleks Daire","İstanbul / Beşiktaş / Mecidiye Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/hilmi-tinmaz-gayrimenkul-118119","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Hilmi Tınmaz Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-maltepe-aydinevler-kiralik/daire/2986-17178","33","41.500","05-03-2026","Kiralık Daire","2 +
                          1","75 m²","11
                        Yaşında","4. Kat","Mavievler'de E5'e 10. Bina'da Eşyalı Kiralık Daire","İstanbul / Maltepe / Aydınevler Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-enjoy-2986/remax-enjoy-2986","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Enjoy","Remax
          Enjoy"
"https://www.hepsiemlak.com/istanbul-kadikoy-goztepe-kiralik/daire/23474-34351","33","110.000","25-02-2026","Kiralık Daire","3 +
                          1","125 m²","Sıfır Bina","4. Kat","Fidan'dan Sıfır.. Göztepe - Çiftehavuzlar Da,3+1 Kombili, 125 M2","İstanbul / Kadıköy / Göztepe Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/fidan-emlak-23474","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Fidan Emlak",""
"https://www.hepsiemlak.com/istanbul-uskudar-zeynep-kamil-kiralik/daire/15900-297","11","22.500","10-02-2026","Kiralık Daire","2 +
                          1","65 m²","40
                        Yaşında","En Üst Kat","Üsküdar Zeynepkamilde Cift Cephe 65 M2 Daire","İstanbul / Üsküdar / Zeynep Kamil Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-mevlana-kiralik/daire/13735-9321","23","32.500","27-02-2026","Kiralık Daire","3 +
                          1","115 m²","30
                        Yaşında","4. Kat","Oryaştan Ataşehir Mevlana Mahallesinde 115m2 3+1 Arakat Daire","İstanbul / Ataşehir / Mevlana Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-zeytinburnu-maltepe-kiralik/daire/24435-4491","25","47.500","19-02-2026","Kiralık Daire","1 +
                          1","58 m²","Sıfır Bina","1. Kat","Sur Yapı Topkapı Evleri Kiralık 1+1 Daire Sıfır Büyük Tip","İstanbul / Zeytinburnu / Maltepe Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/century-21-invest-24435","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Century 21 Invest",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-agacli-kiralik/villa/20751-29368","25","62.500","08-02-2026","Kiralık Villa","5 +
                          1","240 m²","25
                        Yaşında","Villa Katı","Kemerburgaz Göktürk Ağaçlı Köyünde Müstakil Kiralık Villa","İstanbul / Eyüpsultan / Ağaçlı Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/yelkenciler-gayrimenkul-emlak-20751/durmus-yelkenci-20751","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Yelkenciler Gayrimenkul Emlak","Durmuş
          Yelkenci"
"https://www.hepsiemlak.com/istanbul-kartal-kordonboyu-kiralik/daire/16829-2771","25","65.000","23-02-2026","Kiralık Daire","2 +
                          1","100 m²","15
                        Yaşında","5. Kat","Dragos Sahilde Kiralik 2+1terasli Daire","İstanbul / Kartal / Kordonboyu Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-zumrutevler-kiralik/daire/136181-1393","14","49.000","20-02-2026","Kiralık Daire","2 +
                          1","106 m²","1
                        Yaşında","Bahçe Katı","Maltepe Sur Yapı Yeşil Mavi 2+1 Bahçe Katı 106m² Suryapı","İstanbul / Maltepe / Zümrütevler Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/turyap-premium-sancaktepe-136181","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Turyap Premıum Sancaktepe",""
"https://www.hepsiemlak.com/istanbul-atasehir-esatpasa-kiralik/daire/120150-4304","20","60.000","02-03-2026","Kiralık Daire","3 +
                          1","120 m²","7
                        Yaşında","4. Kat","F-L Den Esatpaşa Merkezde Seckin Site İçerisinde Otobüs Garajları Yakin 3+1 Genç Bina","İstanbul / Ataşehir / Esatpaşa Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","F-l Emlak",""
"https://www.hepsiemlak.com/istanbul-basaksehir-basaksehir-kiralik/daire/692254-1119","17","35.000","19-02-2026","Kiralık Daire","1 +
                          1","75 m²","6
                        Yaşında","14. Kat","Başakşehir Medikule Kiralık 1+1 - Boş","İstanbul / Başakşehir / Başakşehir Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/32039-8469","17","150.000","25-02-2026","Kiralık Daire","3 +
                          1","140 m²","4
                        Yaşında","5. Kat","Şişlide Şehrin Merkezinde Full Mobilyalı Dekorlu Residence Daire","İstanbul / Şişli / Merkez Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
