"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","he-lazy-image src 2","listing-card--owner-info__name"
"https://www.hepsiemlak.com/istanbul-besiktas-cihannuma-kiralik/daire/150653-88","11","50.000","01-01-2026","Kiralık Daire","2 +
                          1","95 m²","31
                        Yaşında","1. Kat","Beşiktaş Barbaros Bulvarı Cad. Üzerinde, 2+1 Kiralık Daire 50,000 Tl","İstanbul / Beşiktaş / Cihannüma Mah.","https://www.hepsiemlak.com/emlak-ofisi/istanbul-emlak-satis-ofisi-150653/ekrem-cimen-4259219","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","İstanbul Emlak Satış Ofisi","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ekrem
          Çimen"
"https://www.hepsiemlak.com/istanbul-atasehir-ornek-kiralik/daire/2312-25624","16","35.000","12-01-2026","Kiralık Daire","2 +
                          1","90 m²","12
                        Yaşında","Bahçe Katı","Ataşehir Örnek Mahallesi'nde Yeni Binada 2+1 Eşyalı Kiralık Daire","İstanbul / Ataşehir / Örnek Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-cadde-2312","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Cadde","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/residence/121012-773","15","423.000","06-03-2026","Kiralık Residence","3 +
                          1","349 m²","3
                        Yaşında","21 ve üzeri","Fdn'den Çiftçi Towers Kiralık Yüksek Kat 3.5+1 Boğaz Manzaralı","İstanbul / Beşiktaş / Nisbetiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/fdn-gayrimenkul-real-estate-121012","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Fdn Gayrimenkul Real Estate","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-besiktas-levazim-kiralik/residence/8525-57091","10","320.000","10-01-2026","Kiralık Residence","1 +
                          1","175 m²","6
                        Yaşında","15. Kat","Zorlu Center'da 1+1 Yuksek Kat Esyalı Daire","İstanbul / Beşiktaş / Levazım Mah.","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525/hakan-yelozer-1366799","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Versatıe Selenıum Twins Zorlu Center","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Hakan
          Yelozer"
"https://www.hepsiemlak.com/istanbul-sariyer-cumhuriyet-kiralik/daire/78519-8855","12","20.000","14-01-2026","Kiralık Daire","1 +
                          1","70 m²","30
                        Yaşında","Bahçe Katı","Cumhuriyet Mahallesinde Ulaşıma Çarşıya Yakın 1+1 Daire","İstanbul / Sarıyer / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/yasar-emlak-78519","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Yaşar Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/122353-414","12","180.000","06-03-2026","Kiralık Daire","2 +
                          1","136 m²","6
                        Yaşında","15. Kat","42 Maslak 2+1 136 M2 Lüks Eşyalı 15.Kat Kiralık Daire","İstanbul / Sarıyer / Maslak Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/residence/6231-16250","20","105.000","21-02-2026","Kiralık Residence","1 +
                          1","136 m²","4
                        Yaşında","3. Kat","Rıtz-Carlton Residence Mobilyalı 1+1 Kiralık Daire","İstanbul / Şişli / Teşvikiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/space-istanbul-gayrimenkul-6231/ceren-karadag-4292021","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Space İstanbul Gayrimenkul","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Ceren 
          Karadağ"
"https://www.hepsiemlak.com/istanbul-sisli-cumhuriyet-kiralik/daire/67376-2244","7","43.000","22-12-2025","Kiralık Daire","Stüdyo","50 m²","6
                        Yaşında","4. Kat","Sinpaş Queen Fırsat Stüdyo Daire-Bomonti ☆☆☆","İstanbul / Şişli / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/plaza-gayrimenkul-67376","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Plaza Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-esenyurt-incirtepe-kiralik/daire/0-45757862","8","23.000","15-12-2025","Kiralık Daire","4 +
                          1","140 m²","25
                        Yaşında","3. Kat","Esenyurt Kiralık Daire","İstanbul / Esenyurt / İncirtepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-besyol-kiralik/daire/0-45757813","8","37.500","19-12-2025","Kiralık Daire","2 +
                          1","90 m²","35
                        Yaşında","4. Kat","Eşyalı Kiralık Daire","İstanbul / Küçükçekmece / Beşyol Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-tatlisu-kiralik/daire/6181-23755","49","37.000","09-02-2026","Kiralık Daire","1 +
                          1","60 m²","20
                        Yaşında","6. Kat","Ümraniye Tatlısu Mah. Meritlife Göl Konakları Yüksek Kat 1+1 Balkonlu","İstanbul / Ümraniye / Tatlısu Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-beta-6181/canan-erdogan-2316875","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Beta","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Canan
          Erdoğan"
"https://www.hepsiemlak.com/istanbul-cekmekoy-gungoren-kiralik/daire/3995-27107","56","82.500","17-02-2026","Kiralık Daire","3 +
                          1","177 m²","Sıfır Bina","5. Kat","Remax Özlenen'den, Çınarköy Sitesinde Kiralık Özel Konumlu 3+1","İstanbul / Çekmeköy / Güngören Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-rekor-3995","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/9/9/3/0/0/4826bad6-b37b-4ea4-b50f-32aaafa6aee6.jpg","Remax Rekor","",""
"https://www.hepsiemlak.com/istanbul-maltepe-yali-kiralik/daire/3447-21839","60","125.500","04-02-2026","Kiralık Daire","5 +
                          1","210 m²","23
                        Yaşında","2. Kat","Directten, Dragos Drive'da, Sahile Komşu, Havuzlu,Ferah, Şık 5+1 Lüks Daire!!","İstanbul / Maltepe / Yalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/direct-realty-3447","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/4/4/3/0/0/b2012ec1-03c7-45b3-89f5-7bbddd424f49.jpg","Direct Realty","",""
"https://www.hepsiemlak.com/istanbul-tuzla-aydinli-kiralik/daire/162096-137","24","20.000","16-02-2026","Kiralık Daire","Stüdyo","45 m²","11
                        Yaşında","5. Kat","Dumankaya Adres Lobi Sitesinde 1+0 Eşyalı Kiralık Daire","İstanbul / Tuzla / Aydınlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/alkanlar-emlak-insaat-162096","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/0/2/6/1/4772552e-7f65-4b08-9796-ee9109d89a8a.jpg","Alkanlar Emlak İnşaat","",""
"https://www.hepsiemlak.com/istanbul-umraniye-esenkent-kiralik/daire/159127-159","28","31.000","02-03-2026","Kiralık Daire","2 +
                          1","85 m²","1
                        Yaşında","1. Kat","Ümraniye Esenkent Mah 2+1 Ara Kat Daire","İstanbul / Ümraniye / Esenkent Mah.","https://www.hepsiemlak.com/emlak-ofisi/wen-as-yapi-gayrimenkul-159127","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Wen / A&s Yapı Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-dugmeciler-kiralik/daire/49068-2103","35","52.000","03-03-2026","Kiralık Daire","3 +
                          1","130 m²","5
                        Yaşında","1. Kat","Düğmecilerde Asansörlü, Otoparklı, Haliç Manzaralı Kiralık Daire","İstanbul / Eyüpsultan / Düğmeciler Mah.","https://www.hepsiemlak.com/emlak-ofisi/altin-emlak-gaziosmanpasa-temsilciligi-49068","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Altın Emlak Gaziosmanpaşa Temsilciliği","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/daire/145273-131","25","70.500","30-01-2026","Kiralık Daire","2 +
                          1","100 m²","30
                        Yaşında","4. Kat","Four Seasons Yanında Akmerkez Karşısında Kiralık 2+1 Daire","İstanbul / Beşiktaş / Nisbetiye Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-silivri-mimar-sinan-kiralik/daire/163701-29","32","35.000","14-02-2026","Kiralık Daire","2 +
                          1","107 m²","2
                        Yaşında","5. Kat","Sun Of Silivri Projesinde Eşyalı 2+1 Kiralık Daire 107 M² Brüt","İstanbul / Silivri / Mimar Sinan Mah.","https://www.hepsiemlak.com/emlak-ofisi/icanbuy-163701","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","İcanbuy","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-avcilar-tahtakale-kiralik/daire/138031-1151","25","75.000","02-02-2026","Kiralık Daire","3 +
                          1","170 m²","Sıfır Bina","5. Kat","Modern Yaka Tek Yetkili Kiralama Ofisinden 3+1 Kiralık (my326)","İstanbul / Avcılar / Tahtakale Mah.","https://www.hepsiemlak.com/emlak-ofisi/promes-gayrimenkul-ve-danismanlik-138031","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Promes Gayrimenkul Ve Danışmanlık","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-sile-kumbaba-kiralik/mustakil-ev/161343-64","28","65.000","01-02-2026","Kiralık Müstakil Ev","3 +
                          1","200 m²","6
                        Yaşında","Bahçe Katı","Şile Momentum Gayrimenkul'den Kiralık Müstakil Villa","İstanbul / Şile / Kumbaba Mah.","https://www.hepsiemlak.com/emlak-ofisi/sile-momentum-gayrimenkul-161343","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Şile Momentum Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-baris-kiralik/daire/157984-57","31","37.000","27-12-2025","Kiralık Daire","3 +
                          1","160 m²","16
                        Yaşında","3. Kat","Migros Arkası Acıbadem Hastanesinin Yakın","İstanbul / Beylikdüzü / Barış Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sisli-halide-edip-adivar-kiralik/daire/125271-213","38","32.000","21-02-2026","Kiralık Daire","2 +
                          1","80 m²","16
                        Yaşında","Kot 1","Real Golden Keyden Güzel Mimarili Keyifli Temiz 2+1 Daire","İstanbul / Şişli / Halide Edip Adıvar Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/160238-17","27","69.500","16-12-2025","Kiralık Daire","3 +
                          2","220 m²","11
                        Yaşında","4. Kat","Göktürk Merkezde Havuzlu Güvenlikli 3+2 Dubleks Daire","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-gursel-kiralik/daire/134476-245","25","15.000","06-03-2026","Kiralık Daire","1 +
                          1","65 m²","30
                        Yaşında","Giriş Katı","Dalkıran Gayrimenkul Bekara Öğrenciye Memura Metro Metrobüse Yakın 1+1 55 M2 Kiralık Daire","İstanbul / Kağıthane / Gürsel Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-buyukcekmece-kamiloba-kiralik/daire/28683-799","18","10.000","16-12-2025","Kiralık Daire","Stüdyo","43 m²","47
                        Yaşında","3. Kat","Vk 59- İstanbul Büyükçekmece Kamiloba Mahallesi Kiralık Daire","İstanbul / Büyükçekmece / Kamiloba Mah.","https://www.hepsiemlak.com/emlak-ofisi/darussafaka-cemiyeti-28683/darussafaka-cemiyeti-28683","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Darüşşafaka Cemiyeti","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Darüşşafaka
          Cemiyeti"
"https://www.hepsiemlak.com/istanbul-beyoglu-gumussuyu-kiralik/daire/117700-191","16","63.000","21-02-2026","Kiralık Daire","3 +
                          1","125 m²","70
                        Yaşında","3. Kat","Taksim Meydanda  3+1full Eşyalı 2.Kat Daire.","İstanbul / Beyoğlu / Gümüşsuyu Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-zeytinburnu-maltepe-kiralik/daire/166163-15","6","35.000","09-02-2026","Kiralık Daire","1 +
                          1","60 m²","5
                        Yaşında","17. Kat","Nef İnistanbul Boş En Büyük M2 Yüksek Kat 1+1 Kiralık Daire","İstanbul / Zeytinburnu / Maltepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-bagcilar-100-yil-kiralik/daire/154681-238","10","17.000","27-01-2026","Kiralık Daire","1 +
                          1","65 m²","21
                        Yaşında","Giriş Katı","Ergenler Emlak 100. Yıl 42 Evler 1+1 Full Eşyalı Kiralık Daire''","İstanbul / Bağcılar / 100. Yıl Mah.","https://www.hepsiemlak.com/emlak-ofisi/ergenler-emlak-154681","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ergenler Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-avcilar-tahtakale-kiralik/daire/165107-23","11","38.499","28-02-2026","Kiralık Daire","3 +
                          1","145 m²","6
                        Yaşında","6. Kat","Ispartakule Unikonut 3+1 Kiralık Daire","İstanbul / Avcılar / Tahtakale Mah.","https://www.hepsiemlak.com/emlak-ofisi/bulvar-emlak-ve-ticaret-limited-sirketi-165107/onder-ozsafak-4604768","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Bulvar Emlak Ve Ticaret Limited Şirketi","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Önder
          Özşafak"
"https://www.hepsiemlak.com/istanbul-beyoglu-yahya-kahya-kiralik/daire/21925-1643","21","25.000","03-01-2026","Kiralık Daire","2 +
                          1","70 m²","60
                        Yaşında","4. Kat","Kasımpaşa Da Doğal Gaz Kombili Temiz Ve","İstanbul / Beyoğlu / Yahya Kahya Mah.","https://www.hepsiemlak.com/emlak-ofisi/akarsu-emlak-21925/hulya-bozaciyan-21925","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Akarsu Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Hülya
          Bozacıyan"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/residence/69537-102613","15","80.000","11-02-2026","Kiralık Residence","3 +
                          1","117 m²","8
                        Yaşında","10. Kat","Maslak Myhome Sitesinde Kiralık 3+1 Daire 117m2 ***boş***aylık Ödeme","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-beyoglu-bostan-kiralik/daire/35489-1485","6","17.500","03-03-2026","Kiralık Daire","Stüdyo","25 m²","40
                        Yaşında","Giriş Katı","Ömer Hayyam Caddesi Paralelinde, Giriş Kat, Kiralık Düşük Tavan Daire (klimalı, Temizlik Dahil)","İstanbul / Beyoğlu / Bostan Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-caglayan-kiralik/daire/95585-4722","15","41.000","06-02-2026","Kiralık Daire","3 +
                          2","130 m²","6
                        Yaşında","5. Kat","Para'dn Çağlayanda Full Eşyalı Dubleks 3+2 Daire","İstanbul / Kağıthane / Çağlayan Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585/engin-yilmazturk-1992335","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Engin
          Yılmaztürk"
"https://www.hepsiemlak.com/istanbul-esenyurt-sultaniye-kiralik/daire/163754-25","","21.000","05-03-2026","Kiralık Daire","2 +
                          1","130 m²","6
                        Yaşında","10. Kat","Esenyurt Mezkez De Aileye Uygun Kiralık 2+1 Balkonlu","İstanbul / Esenyurt / Sultaniye Mah.","","","","",""
"https://www.hepsiemlak.com/istanbul-esenler-orucreis-kiralik/daire/146901-101","13","13.500","22-12-2025","Kiralık Daire","1 +
                          1","74 m²","21
                        Yaşında","2. Kat","Oruçreis Mahallesinde Metroya Yürüyüş Mesafesinde 1+1 Kiralık","İstanbul / Esenler / Oruçreis Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-inonu-kiralik/daire/129971-775","30","45.000","03-03-2026","Kiralık Daire","2 +
                          1","90 m²","11
                        Yaşında","4. Kat","İnönü Mh. Öğrenci Sitesinde 7/24 Güvenlik Sıfır Eşyalı Teraslı","İstanbul / Ataşehir / İnönü Mah.","","","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-inonu-kiralik/daire/88546-4738","35","45.000","10-02-2026","Kiralık Daire","2 +
                          1","130 m²","6
                        Yaşında","4. Kat","Emlak Store'dan Geniş Ferah Eşyalı Kiralık 2+1 En Üst Kat Daire","İstanbul / Ataşehir / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/emlak-store-atasehir-88546","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/3/7/3/5/7/1/2105b13e-0e30-4a50-bd5f-e946b9ad7037.png","Emlak Store Ataşehir","","Emlak Store
          Ataşehir"
"https://www.hepsiemlak.com/istanbul-cekmekoy-nisantepe-kiralik/daire/37996-5777","35","50.000","05-02-2026","Kiralık Daire","2 +
                          1","103 m²","11
                        Yaşında","3. Kat","Alemdağ Emlak Konutları 2+1 Eşyalı Siteiçi Manzaralı Daire","İstanbul / Çekmeköy / Nişantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/citylife-gayrimenkul-37996","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/9/7/3/0/b28d1563-ecfd-4153-9bf4-69061a2d1b4c.jpg","Cıtylife Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-buyukcekmece-sinanoba-kiralik/daire/26073-3323","24","36.000","27-02-2026","Kiralık Daire","3 +
                          1","160 m²","18
                        Yaşında","5. Kat","Işıl Dan Sinanobada Kısa Katlı Binada Geniş 3+1 Kiralık Daire","İstanbul / Büyükçekmece / Sinanoba Mah.","https://www.hepsiemlak.com/emlak-ofisi/isil-emlak-26073","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Işıl Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-kavakli-kiralik/daire/142634-318","10","50.000","27-12-2025","Kiralık Daire","4 +
                          1","170 m²","5
                        Yaşında","4. Kat","Beylikdüzü Marmara Mahallesi'nde 4+1 Site İçerisinde Kiralık Daire","İstanbul / Beylikdüzü / Kavaklı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
